tanggal,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Bawang Merah Ukuran Sedang,Cabai Rawit Hijau,Cabai Rawit Merah
2022-02-10,10.150,9.650,11.900,11.150,12.650,12.150,29.250,35.000,30.500
2022-02-11,10.150,9.650,11.900,11.150,12.650,12.150,29.250,40.000,30.500
2022-02-12,,,,,,,,,
2022-02-13,,,,,,,,,
2022-02-14,10.150,9.650,11.900,11.150,12.650,12.150,35.000,40.000,31.000
2022-02-15,10.150,9.650,11.900,11.150,12.650,12.150,35.000,40.000,33.750
2022-02-16,10.150,9.650,11.900,11.150,12.650,12.150,35.000,40.000,35.000
2022-02-17,10.150,9.650,11.900,11.150,12.650,12.150,35.000,40.000,35.000
2022-02-18,10.150,9.650,11.900,11.150,12.650,12.150,35.000,40.000,35.000
2022-02-19,,,,,,,,,
2022-02-20,,,,,,,,,
2022-02-21,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,36.250
2022-02-22,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,36.250
2022-02-23,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,36.250
2022-02-24,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,43.250
2022-02-25,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,43.250
2022-02-26,,,,,,,,,
2022-02-27,,,,,,,,,
2022-02-28,,,,,,,,,
2022-03-01,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,58.750
2022-03-02,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,62.500
2022-03-03,,,,,,,,,
2022-03-04,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,62.500
2022-03-05,,,,,,,,,
2022-03-06,,,,,,,,,
2022-03-07,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,67.500
2022-03-08,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,67.500
2022-03-09,10.150,9.650,11.900,11.150,12.650,12.150,35.000,41.250,67.500
2022-03-10,10.150,9.650,11.900,11.150,12.650,12.150,35.000,38.750,61.250
2022-03-11,10.150,9.650,11.900,11.150,12.650,12.150,33.750,38.750,61.250
2022-03-12,,,,,,,,,
2022-03-13,,,,,,,,,
2022-03-14,10.150,9.650,11.900,11.150,12.650,12.150,33.750,37.500,58.750
2022-03-15,10.150,9.650,11.900,11.150,12.650,12.150,33.750,37.500,58.750
2022-03-16,10.150,9.650,11.900,11.150,12.650,12.150,33.750,37.500,53.750
2022-03-17,10.150,9.650,11.900,11.150,12.650,12.150,33.750,37.500,46.250
2022-03-18,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,47.500
2022-03-19,,,,,,,,,
2022-03-20,,,,,,,,,
2022-03-21,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,47.500
2022-03-22,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,42.500
2022-03-23,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,42.500
2022-03-24,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,42.500
2022-03-25,10.150,9.650,11.900,11.150,12.650,12.150,33.750,40.500,42.500
2022-03-26,,,,,,,,,
2022-03-27,,,,,,,,,
2022-03-28,10.150,9.650,11.900,11.150,12.650,12.150,29.500,42.500,40.000
2022-03-29,10.150,9.650,11.900,11.150,12.650,12.150,29.500,42.500,38.750
2022-03-30,10.150,9.650,11.900,11.150,12.650,12.150,29.500,42.500,38.750
2022-03-31,10.150,9.650,11.900,11.150,12.650,12.150,29.500,42.500,43.750
2022-04-01,10.150,9.650,11.900,11.150,12.650,12.150,29.500,40.000,43.750
2022-04-02,,,,,,,,,
2022-04-03,,,,,,,,,
2022-04-04,10.150,9.650,11.900,11.150,12.650,12.150,29.500,43.750,46.250
2022-04-05,10.150,9.650,11.900,11.150,12.650,12.150,28.750,43.750,46.250
2022-04-06,10.150,9.650,11.900,11.150,12.650,12.150,29.250,43.750,43.750
2022-04-07,10.150,9.650,11.900,11.150,12.650,12.150,29.250,43.750,43.750
2022-04-08,10.150,9.650,11.900,11.150,12.650,12.150,29.250,42.500,37.500
2022-04-09,,,,,,,,,
2022-04-10,,,,,,,,,
2022-04-11,10.150,9.650,11.900,11.150,12.650,12.150,29.250,38.500,28.750
2022-04-12,10.150,9.650,11.900,11.150,12.650,12.150,29.250,37.250,28.750
2022-04-13,10.150,9.650,11.900,11.150,12.650,12.150,29.250,37.250,28.750
2022-04-14,10.150,9.650,11.900,11.150,12.650,12.150,29.250,37.250,28.750
2022-04-15,,,,,,,,,
2022-04-16,,,,,,,,,
2022-04-17,,,,,,,,,
2022-04-18,10.150,9.650,11.900,11.150,12.650,12.150,29.250,36.000,31.250
2022-04-19,10.150,9.650,11.900,11.150,12.650,12.150,29.250,36.000,31.250
2022-04-20,10.150,9.650,11.900,11.150,12.650,12.150,29.250,36.000,31.250
2022-04-21,10.150,9.650,11.900,11.150,12.650,12.150,29.250,34.750,28.750
2022-04-22,10.150,9.650,11.900,11.150,12.650,12.150,29.250,34.750,28.750
2022-04-23,,,,,,,,,
2022-04-24,,,,,,,,,
2022-04-25,10.150,9.650,11.900,11.150,12.650,12.150,29.750,40.000,32.500
2022-04-26,10.150,9.650,11.900,11.150,12.650,12.150,29.750,40.000,32.500
2022-04-27,10.150,9.650,11.900,11.150,12.650,12.150,33.000,40.000,32.500
2022-04-28,10.150,9.650,11.900,11.150,12.650,12.150,33.000,40.000,32.500
2022-04-29,,,,,,,,,
2022-04-30,,,,,,,,,
2022-05-01,,,,,,,,,
2022-05-02,,,,,,,,,
2022-05-03,,,,,,,,,
2022-05-04,,,,,,,,,
2022-05-05,,,,,,,,,
2022-05-06,,,,,,,,,
2022-05-07,,,,,,,,,
2022-05-08,,,,,,,,,
2022-05-09,10.150,9.650,11.900,11.150,12.650,12.150,35.750,42.500,36.250
2022-05-10,10.150,9.650,11.900,11.150,12.650,12.150,35.750,41.250,35.000
2022-05-11,10.150,9.650,11.900,11.150,12.650,12.150,35.750,40.000,35.000
2022-05-12,10.150,9.650,11.900,11.150,12.650,12.150,35.750,40.000,33.750
2022-05-13,10.150,9.650,11.900,11.150,12.650,12.150,35.750,38.750,33.750
2022-05-14,,,,,,,,,
2022-05-15,,,,,,,,,
2022-05-16,,,,,,,,,
2022-05-17,10.150,9.650,11.900,11.150,12.650,12.150,38.250,42.500,37.500
2022-05-18,10.150,9.650,11.900,11.150,12.650,12.150,38.250,43.250,40.000
2022-05-19,10.150,9.650,11.900,11.150,12.650,12.150,38.250,43.250,49.250
2022-05-20,10.150,9.650,11.900,11.150,12.650,12.150,38.250,44.500,49.250
2022-05-21,,,,,,,,,
2022-05-22,,,,,,,,,
2022-05-23,10.150,9.650,11.900,11.150,12.650,12.150,37.250,45.000,46.750
2022-05-24,10.150,9.650,11.900,11.150,12.650,12.150,37.250,45.000,50.000
2022-05-25,10.150,9.650,11.900,11.150,12.650,12.150,37.250,47.500,55.000
2022-05-26,,,,,,,,,
2022-05-27,10.150,9.650,11.900,11.150,12.650,12.150,37.250,46.250,57.500
2022-05-28,,,,,,,,,
2022-05-29,,,,,,,,,
2022-05-30,10.150,9.650,11.900,11.150,12.650,12.150,38.500,50.000,58.750
2022-05-31,10.150,9.650,11.900,11.150,12.650,12.150,38.500,50.000,62.000
2022-06-01,,,,,,,,,
2022-06-02,10.150,9.650,11.900,11.150,12.650,12.150,38.500,52.500,63.250
2022-06-03,10.150,9.650,11.900,11.150,12.650,12.150,38.500,52.500,63.250
2022-06-04,,,,,,,,,
2022-06-05,,,,,,,,,
2022-06-06,10.150,9.650,11.900,11.150,12.650,12.150,40.750,65.000,88.750
2022-06-07,10.150,9.650,11.900,11.150,12.650,12.150,40.750,65.000,87.500
2022-06-08,10.150,9.650,11.900,11.150,12.650,12.150,40.750,66.250,90.000
2022-06-09,10.150,9.650,11.900,11.150,12.650,12.150,40.750,66.250,90.000
2022-06-10,10.150,9.650,11.900,11.150,12.650,12.150,40.750,67.500,88.750
2022-06-11,,,,,,,,,
2022-06-12,,,,,,,,,
2022-06-13,10.150,9.650,11.900,11.150,12.650,12.150,48.750,67.500,88.000
2022-06-14,10.150,9.650,11.900,11.150,12.650,12.150,48.750,67.500,90.000
2022-06-15,10.150,9.650,11.900,11.150,12.650,12.150,48.750,67.500,90.000
2022-06-16,10.150,9.650,11.900,11.150,12.650,12.150,48.750,67.500,90.000
2022-06-17,10.150,9.650,11.900,11.150,12.650,12.150,48.750,67.500,88.750
2022-06-18,,,,,,,,,
2022-06-19,,,,,,,,,
2022-06-20,10.150,9.650,11.900,11.150,12.650,12.150,51.250,68.750,88.750
2022-06-21,10.150,9.650,11.900,11.150,12.650,12.150,51.250,68.750,88.750
2022-06-22,10.150,9.650,11.900,11.150,12.650,12.150,51.250,68.750,88.750
2022-06-23,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,91.250
2022-06-24,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,92.500
2022-06-25,,,,,,,,,
2022-06-26,,,,,,,,,
2022-06-27,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,91.250
2022-06-28,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,92.500
2022-06-29,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,92.500
2022-06-30,10.150,9.650,11.900,11.150,12.650,12.150,51.250,72.500,92.500
2022-07-01,10.150,9.650,11.900,11.150,12.650,12.150,55.000,75.000,92.500
2022-07-02,,,,,,,,,
2022-07-03,,,,,,,,,
2022-07-04,10.150,9.650,11.900,11.150,12.650,12.150,57.500,80.000,90.000
2022-07-05,10.150,9.650,11.900,11.150,12.650,12.150,57.500,83.750,91.250
2022-07-06,10.150,9.650,11.900,11.150,12.650,12.150,60.000,83.750,91.250
2022-07-07,10.150,9.650,11.900,11.150,12.650,12.150,60.000,82.500,90.000
2022-07-08,10.150,9.650,11.900,11.150,12.650,12.150,60.000,81.250,88.750
2022-07-09,,,,,,,,,
2022-07-10,,,,,,,,,
2022-07-11,10.150,9.650,11.900,11.150,12.650,12.150,60.000,86.250,91.250
2022-07-12,10.150,9.650,11.900,11.150,12.650,12.150,60.000,83.750,88.000
2022-07-13,10.150,9.650,11.900,11.150,12.650,12.150,60.000,83.750,86.750
2022-07-14,10.150,9.650,11.900,11.150,12.650,12.150,60.000,82.500,83.750
2022-07-15,10.150,9.650,11.900,11.150,12.650,12.150,60.000,78.750,78.750
2022-07-16,,,,,,,,,
2022-07-17,,,,,,,,,
2022-07-18,10.150,9.650,11.900,11.150,12.650,12.150,57.500,65.000,65.000
2022-07-19,10.150,9.650,11.900,11.150,12.650,12.150,60.000,61.250,63.000
2022-07-20,10.150,9.650,11.900,11.150,12.650,12.150,60.000,58.750,60.500
2022-07-21,10.150,9.650,11.900,11.150,12.650,12.150,58.750,58.750,60.000
2022-07-22,10.150,9.650,11.900,11.150,12.650,12.150,58.750,57.500,60.000
2022-07-23,,,,,,,,,
2022-07-24,,,,,,,,,
2022-07-25,10.150,9.650,11.900,11.150,12.650,12.150,53.750,57.500,60.000
2022-07-26,10.150,9.650,11.900,11.150,12.650,12.150,48.750,57.500,60.000
2022-07-27,10.150,9.650,11.900,11.150,12.650,12.150,48.750,55.000,58.750
2022-07-28,10.150,9.650,11.900,11.150,12.650,12.150,42.500,51.250,56.250
2022-07-29,10.150,9.650,11.900,11.150,12.650,12.150,42.500,51.250,55.000
2022-07-30,,,,,,,,,
2022-07-31,,,,,,,,,
2022-08-01,10.150,9.650,11.900,11.150,12.650,12.150,41.000,51.250,55.000
2022-08-02,10.150,9.650,11.900,11.150,12.650,12.150,39.750,51.250,53.750
2022-08-03,10.150,9.650,11.900,11.150,12.650,12.150,38.500,48.750,53.750
2022-08-04,10.150,9.650,11.900,11.150,12.650,12.150,38.500,48.750,53.750
2022-08-05,10.150,9.650,11.900,11.150,12.650,12.150,38.500,48.750,53.750
2022-08-06,,,,,,,,,
2022-08-07,,,,,,,,,
2022-08-08,10.150,9.650,11.900,11.150,12.650,12.150,37.500,46.250,53.750
2022-08-09,10.150,9.650,11.900,11.150,12.650,12.150,37.500,46.250,52.000
2022-08-10,10.150,9.650,11.900,11.150,12.650,12.150,37.500,46.250,52.000
2022-08-11,10.150,9.650,11.900,11.150,12.650,12.150,37.500,46.250,50.000
2022-08-12,10.150,9.650,11.900,11.150,12.650,12.150,37.500,45.000,42.500
2022-08-13,,,,,,,,,
2022-08-14,,,,,,,,,
2022-08-15,10.150,9.650,11.900,11.150,12.650,12.150,37.000,45.000,38.750
2022-08-16,10.150,9.650,11.900,11.150,12.650,12.150,37.000,45.000,38.750
2022-08-17,,,,,,,,,
2022-08-18,10.150,9.650,11.900,11.150,12.650,12.150,37.000,45.000,38.750
2022-08-19,10.150,9.650,11.900,11.150,12.650,12.150,37.000,45.000,38.750
2022-08-20,,,,,,,,,
2022-08-21,,,,,,,,,
2022-08-22,10.150,9.650,11.900,11.150,12.650,12.150,35.500,45.000,35.000
2022-08-23,10.150,9.650,11.900,11.150,12.650,12.150,35.500,43.750,35.000
2022-08-24,10.150,9.650,11.900,11.150,12.650,12.150,35.500,43.750,35.000
2022-08-25,10.150,9.650,11.900,11.150,12.650,12.150,35.500,43.750,33.750
2022-08-26,10.150,9.650,11.900,11.150,12.650,12.150,35.500,43.750,33.750
2022-08-27,,,,,,,,,
2022-08-28,,,,,,,,,
2022-08-29,10.150,9.650,11.900,11.150,12.650,12.150,35.500,42.500,38.750
2022-08-30,10.150,9.650,11.900,11.150,12.650,12.150,30.500,45.000,38.750
2022-08-31,10.150,9.650,11.900,11.150,12.650,12.150,30.500,45.000,38.750
2022-09-01,10.150,9.650,11.900,11.150,12.650,12.150,30.500,45.000,38.750
2022-09-02,10.150,9.650,11.900,11.150,12.650,12.150,30.500,45.000,41.500
2022-09-03,,,,,,,,,
2022-09-04,,,,,,,,,
2022-09-05,10.150,9.650,11.900,11.150,12.650,12.150,30.500,46.250,49.000
2022-09-06,10.150,9.650,11.900,11.150,12.650,12.150,30.500,47.500,51.250
2022-09-07,10.150,9.650,11.900,11.150,12.650,12.150,30.500,47.500,51.250
2022-09-08,10.150,9.650,11.900,11.150,12.650,12.150,30.500,47.500,52.500
2022-09-09,10.150,9.650,11.900,11.150,12.650,12.150,30.500,47.500,52.500
2022-09-10,,,,,,,,,
2022-09-11,,,,,,,,,
2022-09-12,10.150,9.650,11.900,11.150,12.650,12.150,30.500,46.250,53.750
2022-09-13,10.400,9.900,12.000,11.400,12.650,12.250,30.500,46.250,53.750
2022-09-14,10.400,9.900,12.000,11.400,12.650,12.250,30.500,46.250,53.750
2022-09-15,10.400,9.900,12.000,11.400,12.650,12.250,30.500,46.250,53.750
2022-09-16,10.400,9.900,12.000,11.400,12.650,12.250,30.500,45.000,58.750
2022-09-17,,,,,,,,,
2022-09-18,,,,,,,,,
2022-09-19,10.400,9.900,12.000,11.400,12.650,12.250,30.000,46.250,65.000
2022-09-20,10.400,9.900,12.000,11.400,12.650,12.250,30.000,46.250,63.750
2022-09-21,10.400,9.900,12.000,11.400,12.650,12.250,30.000,46.250,62.500
2022-09-22,10.400,9.900,12.000,11.400,12.650,12.250,30.000,46.250,62.500
2022-09-23,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,62.500
2022-09-24,,,,,,,,,
2022-09-25,,,,,,,,,
2022-09-26,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,57.500
2022-09-27,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,57.500
2022-09-28,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,57.500
2022-09-29,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,60.000
2022-09-30,10.400,9.900,12.000,11.400,12.650,12.250,30.000,45.000,60.000
2022-10-01,,,,,,,,,
2022-10-02,,,,,,,,,
2022-10-03,10.400,9.900,12.000,11.400,12.650,12.250,29.750,38.750,55.000
2022-10-04,10.400,9.900,12.000,11.400,12.650,12.250,29.750,38.750,55.000
2022-10-05,10.400,9.900,12.000,11.400,12.650,12.250,29.750,38.750,55.000
2022-10-06,10.400,9.900,12.000,11.400,12.650,12.250,29.750,38.750,53.750
2022-10-07,10.400,9.900,12.000,11.400,12.650,12.250,29.750,38.750,53.750
2022-10-08,,,,,,,,,
2022-10-09,,,,,,,,,
2022-10-10,10.400,9.900,12.000,11.400,12.650,12.250,29.750,33.750,50.000
2022-10-11,10.400,9.900,12.000,11.400,12.650,12.250,29.000,33.750,53.750
2022-10-12,10.400,9.900,12.000,11.400,12.650,12.250,29.000,33.750,50.000
2022-10-13,10.400,9.900,12.000,11.400,12.650,12.250,29.000,32.500,49.250
2022-10-14,10.400,9.900,12.000,11.400,12.650,12.250,29.000,32.500,46.250
2022-10-15,,,,,,,,,
2022-10-16,,,,,,,,,
2022-10-17,10.400,9.900,12.000,11.400,12.650,12.250,29.500,26.250,40.250
2022-10-18,10.400,9.900,12.000,11.400,12.650,12.250,29.000,26.250,40.250
2022-10-19,10.400,9.900,12.000,11.400,12.650,12.250,29.000,26.250,40.250
2022-10-20,10.400,9.900,12.000,11.400,12.650,12.250,29.000,26.250,40.250
2022-10-21,10.400,9.900,12.000,11.400,12.650,12.250,29.000,26.250,40.250
2022-10-22,,,,,,,,,
2022-10-23,,,,,,,,,
2022-10-24,10.400,9.900,12.000,11.400,12.650,12.250,29.500,26.250,36.250
2022-10-25,10.400,9.900,12.000,11.400,12.650,12.250,29.500,26.250,36.250
2022-10-26,10.400,9.900,12.000,11.400,12.650,12.250,29.500,26.250,38.750
2022-10-27,10.400,9.900,12.000,11.400,12.650,12.250,29.500,27.500,38.750
2022-10-28,10.400,9.900,12.000,11.400,12.650,12.250,29.500,26.250,37.500
2022-10-29,,,,,,,,,
2022-10-30,,,,,,,,,
2022-10-31,10.400,9.900,12.000,11.400,12.650,12.250,31.750,25.000,36.250
2022-11-01,10.400,9.900,12.000,11.400,12.650,12.250,31.750,25.000,35.000
2022-11-02,10.400,9.900,12.000,11.400,12.650,12.250,31.750,25.000,35.000
2022-11-03,10.400,9.900,12.000,11.400,12.650,12.250,31.750,25.000,33.750
2022-11-04,10.400,9.900,12.000,11.400,12.650,12.250,31.750,26.250,33.750
2022-11-05,,,,,,,,,
2022-11-06,,,,,,,,,
2022-11-07,10.400,9.900,12.000,11.400,12.650,12.250,29.500,28.750,32.500
2022-11-08,10.400,9.900,12.000,11.400,12.650,12.250,29.500,28.750,31.750
2022-11-09,10.400,9.900,12.000,11.400,12.650,12.250,29.500,28.750,31.750
2022-11-10,10.400,9.900,12.000,11.400,12.650,12.250,29.500,28.750,31.750
2022-11-11,10.400,9.900,12.000,11.400,12.650,12.250,29.500,30.000,31.750
2022-11-12,,,,,,,,,
2022-11-13,,,,,,,,,
2022-11-14,10.650,10.150,12.250,11.650,13.000,12.650,30.000,32.750,30.000
2022-11-15,10.650,10.150,12.250,11.650,13.000,12.650,30.000,32.750,31.250
2022-11-16,10.650,10.150,12.250,11.650,13.000,12.650,30.000,32.750,31.250
2022-11-17,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,32.500
2022-11-18,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,32.500
2022-11-19,,,,,,,,,
2022-11-20,,,,,,,,,
2022-11-21,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,33.750
2022-11-22,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,33.750
2022-11-23,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,33.750
2022-11-24,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,33.750
2022-11-25,10.650,10.150,12.250,11.650,13.000,12.650,30.000,31.500,33.750
2022-11-26,,,,,,,,,
2022-11-27,,,,,,,,,
2022-11-28,10.650,10.150,12.250,11.650,13.000,12.650,30.000,33.750,33.750
2022-11-29,10.650,10.150,12.250,11.650,13.000,12.650,30.000,33.750,32.500
2022-11-30,10.650,10.150,12.250,11.650,13.000,12.650,30.000,33.750,36.250
2022-12-01,10.650,10.150,12.250,11.650,13.000,12.650,30.000,37.500,37.500
2022-12-02,10.700,10.150,12.250,11.650,13.000,12.650,30.000,43.750,42.500
2022-12-03,,,,,,,,,
2022-12-04,,,,,,,,,
2022-12-05,10.950,10.400,12.500,11.900,13.400,12.900,30.000,46.250,41.750
2022-12-06,10.950,10.400,12.500,11.900,13.400,12.900,30.750,48.750,43.250
2022-12-07,10.900,10.650,12.650,12.250,13.400,12.900,30.750,48.750,47.000
2022-12-08,10.900,10.650,12.650,12.250,13.400,12.900,30.750,48.750,47.000
2022-12-09,11.200,10.650,12.750,12.250,13.400,12.900,30.750,53.750,47.000
2022-12-10,,,,,,,,,
2022-12-11,,,,,,,,,
2022-12-12,11.400,10.750,12.750,12.250,13.500,13.000,31.250,60.000,47.000
2022-12-13,11.400,10.750,12.750,12.250,13.500,13.000,31.250,60.000,45.750
2022-12-14,11.400,10.750,12.750,12.250,13.500,13.000,31.250,60.000,45.750
2022-12-15,11.400,10.750,12.750,12.250,13.500,13.000,31.250,60.000,45.750
2022-12-16,11.400,10.750,12.750,12.250,13.500,13.000,31.250,60.000,45.750
2022-12-17,,,,,,,,,
2022-12-18,,,,,,,,,
2022-12-19,11.400,10.750,12.750,12.250,13.500,13.000,31.250,57.500,39.500
2022-12-20,11.400,10.750,12.750,12.250,13.500,13.000,31.250,58.750,37.000
2022-12-21,11.400,10.750,12.750,12.250,13.500,13.000,31.250,58.750,37.000
2022-12-22,11.400,10.750,12.750,12.250,13.500,13.000,31.250,58.750,37.000
2022-12-23,11.400,10.750,12.750,12.250,13.650,13.000,31.250,60.000,38.750
2022-12-24,,,,,,,,,
2022-12-25,,,,,,,,,
2022-12-26,11.400,10.750,12.750,12.250,13.650,13.000,30.750,60.000,43.750
2022-12-27,11.400,10.750,12.750,12.250,13.650,13.000,30.750,60.000,43.750
2022-12-28,11.400,10.750,12.750,12.250,13.650,13.000,30.750,57.500,43.750
2022-12-29,11.400,10.750,12.750,12.250,13.650,13.000,30.750,57.500,43.750
2022-12-30,11.400,10.750,12.750,12.250,13.650,13.000,30.750,57.500,47.500
2022-12-31,,,,,,,,,
2023-01-01,,,,,,,,,
2023-01-02,11.400,10.750,12.750,12.250,13.650,13.000,31.250,57.500,56.250
2023-01-03,11.400,10.750,12.750,12.250,13.650,13.000,31.250,60.000,66.250
2023-01-04,11.400,10.750,12.750,12.250,13.650,13.000,31.250,61.250,67.500
2023-01-05,11.400,10.750,12.750,12.250,13.650,13.000,31.250,57.500,61.250
2023-01-06,11.400,10.750,12.750,12.250,13.650,13.000,31.250,56.250,58.750
2023-01-07,,,,,,,,,
